file,line,class,visibility,static,function,params,explanation
app/Services/TinyWebhookService.php,67,TinyWebhookService,public,sim,dados,array $payload,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyWebhookService.
app/Services/TinyWebhookService.php,72,TinyWebhookService,public,sim,registrar,"string $tipo, string $raw, array $payload, string $status='recebido', ?string $mensagem=null","Registra evento, histórico, auditoria ou snapshot no banco."
app/Services/TinyWebhookService.php,108,TinyWebhookService,public,sim,atualizarStatus,"int $id, string $status, array $retorno=[]","Atualiza cadastro, status ou estrutura no módulo de Tiny/Olist."
app/Services/TinyWebhookService.php,114,TinyWebhookService,public,sim,baixaDeEstoqueTiny,array $payload,Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyWebhookService.
app/Services/TinyWebhookService.php,145,TinyWebhookService,public,sim,retornoMapeamentoProduto,"array $payload, bool $ok=true, ?string $erro=null",Função auxiliar do domínio de Tiny/Olist; usada para apoiar regras internas da classe TinyWebhookService.
app/Services/TokenVaultService.php,3,TokenVaultService,public,sim,ensureSchema,,Garante que tabelas/colunas necessárias existam antes da operação.
app/Services/TokenVaultService.php,23,TokenVaultService,public,sim,store,"string $provider,string $ambiente,string $type,string $plain,?string $expiresAt=null",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TokenVaultService.
app/Services/TokenVaultService.php,33,TokenVaultService,public,sim,getActive,"string $provider,string $ambiente,string $type",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TokenVaultService.
app/Services/TokenVaultService.php,40,TokenVaultService,public,sim,getActiveRow,"string $provider,string $ambiente,string $type",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TokenVaultService.
app/Services/TokenVaultService.php,50,TokenVaultService,public,sim,rotateIfExpiring,"string $provider,string $ambiente,string $type,int $seconds=3600",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TokenVaultService.
app/Services/TokenVaultService.php,56,TokenVaultService,public,sim,health,,Executa verificação de saúde/disponibilidade em regra de negócio/serviço.
app/Services/TokenVaultService.php,63,TokenVaultService,private,sim,hashKey,,Gera ou valida hash para integridade/idempotência em regra de negócio/serviço.
app/Services/TrustedProxyService.php,3,TrustedProxyService,public,sim,configuredProxies,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TrustedProxyService.
app/Services/TrustedProxyService.php,9,TrustedProxyService,public,sim,remoteAddr,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TrustedProxyService.
app/Services/TrustedProxyService.php,13,TrustedProxyService,public,sim,isTrustedProxy,?string $ip=null,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TrustedProxyService.
app/Services/TrustedProxyService.php,18,TrustedProxyService,public,sim,clientIp,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TrustedProxyService.
app/Services/TrustedProxyService.php,30,TrustedProxyService,public,sim,isHttps,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TrustedProxyService.
app/Services/TwoFactorService.php,3,TwoFactorService,public,sim,generateSecret,int $length=20,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TwoFactorService.
app/Services/TwoFactorService.php,9,TwoFactorService,public,sim,encryptSecret,?string $secret,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TwoFactorService.
app/Services/TwoFactorService.php,14,TwoFactorService,public,sim,decryptSecret,?string $value,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TwoFactorService.
app/Services/TwoFactorService.php,19,TwoFactorService,public,sim,provisioningUri,"string $email, string $secret, string $issuer='Hub de Integração'",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TwoFactorService.
app/Services/TwoFactorService.php,24,TwoFactorService,public,sim,totp,"string $secret, ?int $timeSlice=null",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TwoFactorService.
app/Services/TwoFactorService.php,34,TwoFactorService,public,sim,verify,"string $secret, string $code",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TwoFactorService.
app/Services/TwoFactorService.php,43,TwoFactorService,private,sim,base32Decode,string $b32,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe TwoFactorService.
app/Services/UniversalUpgradeService.php,3,UniversalUpgradeService,public,não,__construct,private string $root,Inicializa dependências internas de UniversalUpgradeService.
app/Services/UniversalUpgradeService.php,5,UniversalUpgradeService,public,não,run,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe UniversalUpgradeService.
app/Services/VisualProfileService.php,3,VisualProfileService,public,sim,current,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe VisualProfileService.
app/Services/VisualProfileService.php,18,VisualProfileService,public,sim,allowedPages,string $mode,Autoriza operação conforme configuração/regra de regra de negócio/serviço.
app/Services/VisualProfileService.php,25,VisualProfileService,public,sim,canSee,"string $page, ?string $mode=null",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe VisualProfileService.
app/Services/VisualProfileService.php,30,VisualProfileService,public,sim,label,string $mode,Converte chave técnica em rótulo legível para a interface.
app/Services/VsmEndpointSecurityService.php,3,VsmEndpointSecurityService,public,sim,sanitizePath,string $path,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmEndpointSecurityService.
app/Services/VsmEndpointService.php,3,VsmEndpointService,private,sim,safeExec,"PDO $pdo, string $sql",Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmEndpointService.
app/Services/VsmEndpointService.php,5,VsmEndpointService,public,sim,ensureSchema,,Garante que tabelas/colunas necessárias existam antes da operação.
app/Services/VsmEndpointService.php,87,VsmEndpointService,public,sim,seedDefaults,,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmEndpointService.
app/Services/VsmEndpointService.php,124,VsmEndpointService,public,sim,baseConfig,,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmEndpointService.
app/Services/VsmEndpointService.php,126,VsmEndpointService,public,sim,listEndpoints,?string $categoria=null,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmEndpointService.
app/Services/VsmEndpointService.php,137,VsmEndpointService,public,sim,listCampos,?string $categoria=null,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmEndpointService.
app/Services/VsmEndpointService.php,148,VsmEndpointService,public,sim,validateEndpointPath,string $endpoint,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmEndpointService.
app/Services/VsmEndpointService.php,158,VsmEndpointService,public,sim,validateMethod,string $method,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmEndpointService.
app/Services/VsmEndpointService.php,165,VsmEndpointService,public,sim,saveEndpoint,array $p,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmEndpointService.
app/Services/VsmEndpointService.php,191,VsmEndpointService,public,sim,saveCampo,array $p,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmEndpointService.
app/Services/VsmEndpointService.php,208,VsmEndpointService,public,sim,buildUrl,"string $endpoint, array $params=[]",Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmEndpointService.
app/Services/VsmEndpointService.php,215,VsmEndpointService,public,sim,testEndpoint,"int $id, array $params=[], bool $modoSeguro=true",Executa teste/diagnóstico controlado do módulo de VSM.
app/Services/VsmEndpointService.php,223,VsmEndpointService,private,sim,executeTest,"array $ep, array $params=[], bool $modoSeguro=true",Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmEndpointService.
app/Services/VsmEndpointService.php,251,VsmEndpointService,public,sim,health,,Executa verificação de saúde/disponibilidade em VSM.
app/Services/VsmEndpointService.php,257,VsmEndpointService,public,sim,logs,int $limit=100,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmEndpointService.
app/Services/VsmFichaTecnicaService.php,3,VsmFichaTecnicaService,public,sim,endpoints,,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmFichaTecnicaService.
app/Services/VsmFichaTecnicaService.php,8,VsmFichaTecnicaService,public,sim,metricas,,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmFichaTecnicaService.
app/Services/VsmFichaTecnicaService.php,13,VsmFichaTecnicaService,public,sim,payloads,,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmFichaTecnicaService.
app/Services/VsmFichaTecnicaService.php,18,VsmFichaTecnicaService,public,sim,registrarEndpoint,"string $nome,string $metodo,string $endpoint,string $tipo='estoque',string $ambiente='homologacao'",Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmFichaTecnicaService.
app/Services/VsmFichaTecnicaService.php,24,VsmFichaTecnicaService,private,sim,tableExists,string $table,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmFichaTecnicaService.
app/Services/VsmService.php,4,VsmService,public,não,__construct,?array $cfg=null,Inicializa dependências internas de VsmService.
app/Services/VsmService.php,11,VsmService,private,não,request,"string $method, string $endpoint, array $payload=[], int $timeout=30",Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmService.
app/Services/VsmService.php,60,VsmService,private,não,post,"string $endpoint, array $payload",Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmService.
app/Services/VsmService.php,61,VsmService,public,não,enviarBaixaEstoque,array $baixa,Envia dados para integração/destino externo no módulo de VSM.
app/Services/VsmService.php,62,VsmService,public,não,enviarPedido,array $pedido,Envia dados para integração/destino externo no módulo de VSM.
app/Services/VsmService.php,64,VsmService,public,não,consultarEstoque,string $sku,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmService.
app/Services/VsmSimulatorService.php,3,VsmSimulatorService,public,sim,exemplos,,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmSimulatorService.
app/Services/VsmSimulatorService.php,13,VsmSimulatorService,public,sim,simular,string $tipo,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe VsmSimulatorService.
app/Services/WafService.php,13,WafService,public,sim,inspect,,Função auxiliar do domínio de WAF; usada para apoiar regras internas da classe WafService.
app/Services/WafService.php,31,WafService,public,sim,shouldInspect,string $page,Função auxiliar do domínio de WAF; usada para apoiar regras internas da classe WafService.
app/Services/WafService.php,53,WafService,private,sim,limited,array $arr,Função auxiliar do domínio de WAF; usada para apoiar regras internas da classe WafService.
app/Services/WafService.php,58,WafService,private,sim,rateGuard,,Função auxiliar do domínio de WAF; usada para apoiar regras internas da classe WafService.
